t,AF3,F7,F3,F4,F8,AF7
4320.0000,-92.9046,597.8310,583.5644,995.2097,-331.1880,-153.4862
4340.0000,-128.6583,571.9704,584.3931,958.8154,-346.5222,-190.1107
4360.0000,-79.9193,610.9656,584.5839,985.3718,-306.9356,-154.1905
4380.0000,-83.7204,611.1517,584.3795,987.6210,-312.6652,-145.5255
4400.0000,-75.8856,616.0719,591.5967,985.6237,-321.7122,-159.6816
4420.0000,-119.7153,576.8961,583.3629,941.3768,-352.8428,-193.9919
4440.0000,-135.7510,577.1267,584.6035,939.8969,-337.6115,-175.2209
4460.0000,-119.8807,578.8770,587.3909,942.9202,-354.2249,-186.3460
4480.0000,-81.5597,595.1163,577.6021,990.2853,-313.2920,-128.9181
4500.0000,-78.2035,611.8401,588.3497,968.7341,-322.4471,-137.8318
4520.0000,-116.3162,575.2402,589.5787,949.4033,-340.0467,-170.4243
4540.0000,-109.4370,563.7816,589.3643,970.4878,-334.7511,-154.2189
4560.0000,-79.1085,607.4670,584.5849,988.8085,-295.7336,-140.0773
4580.0000,-116.5504,567.5707,586.4106,911.1591,-347.9688,-185.6695
4600.0000,-125.7546,528.4468,586.5833,882.0570,-400.5667,-208.6526
4620.0000,-158.8463,530.5032,587.4366,910.8615,-386.1757,-228.2588
4640.0000,-178.6333,517.5400,590.5367,867.2464,-402.3245,-263.2845
4660.0000,-194.9530,520.2857,583.4323,834.3765,-433.4677,-298.5728
4680.0000,-217.4321,488.7838,589.5007,820.6519,-430.8574,-309.8221
4700.0000,-169.2309,533.2292,587.4918,899.2859,-390.8580,-262.9386
4720.0000,-150.0421,555.9256,588.5171,912.9166,-345.6306,-239.3071
4740.0000,-166.5115,530.1080,586.5181,846.8454,-384.1143,-242.3576
4760.0000,-176.8921,525.0905,581.4826,863.3131,-349.4152,-269.9512
4780.0000,-156.9251,555.8829,592.5450,893.6909,-301.3231,-234.8869
4800.0000,-138.4282,550.2545,588.4452,901.5667,-303.0112,-230.6945
4820.0000,-176.0480,518.8139,592.5807,884.3017,-319.7718,-251.1657
4840.0000,-178.1416,518.2642,586.3934,873.6799,-302.7117,-257.2278
4860.0000,-185.5472,516.5997,589.5941,872.1449,-296.0108,-264.3958
4880.0000,-196.0124,511.5202,585.3480,862.9299,-330.3559,-310.8740
4900.0000,-158.6922,544.4687,592.6575,896.8701,-228.1559,-245.6749
4920.0000,-179.6557,513.4804,589.2859,874.0994,-262.1932,-272.6058
4940.0000,-201.9448,500.2914,589.6736,852.7721,-246.5910,-293.9775
4960.0000,-213.4043,489.7470,591.2592,800.3796,-286.9010,-347.5083
4980.0000,-186.3269,516.2562,587.7522,847.5974,-228.6617,-289.1447
5000.0000,-129.2484,551.7999,596.2596,884.4767,-200.6133,-249.2516
5020.0000,-138.5271,519.1330,585.7720,910.6144,-175.9866,-241.2690
5040.0000,-172.9251,503.9258,593.2036,922.5393,-168.3993,-246.0444
5060.0000,-194.6130,479.1370,588.7740,879.4120,-206.1588,-299.5135
5080.0000,-186.7137,495.9886,586.1725,846.6791,-202.2489,-307.9445
5100.0000,-174.8137,493.9777,588.8052,852.3642,-200.4275,-296.5488
5120.0000,-146.5358,515.0855,590.1205,856.7816,-195.9436,-300.0121
5140.0000,-109.9393,523.9809,585.8602,901.2916,-161.5350,-255.7627
5160.0000,-157.3947,499.9944,588.1364,907.8138,-132.8996,-256.9433
5180.0000,-146.1618,540.9249,580.8979,869.2697,-138.5009,-288.7385
5200.0000,-137.2778,552.1046,592.0935,899.7950,-114.8405,-261.9857
5220.0000,-132.2604,548.9300,587.9136,898.3294,-95.6985,-244.5941
5240.0000,-124.0761,548.2236,585.0801,924.6924,-82.7297,-231.0257
5260.0000,-109.3927,558.9809,592.9087,969.5065,-45.8666,-204.5919
5280.0000,-182.1123,498.2425,585.0731,890.5729,-99.4186,-281.9489
5300.0000,-183.4849,498.8668,592.9140,887.4565,-94.9867,-289.4751
5320.0000,-138.8408,542.0662,580.0877,942.6378,-40.5387,-220.0208
5340.0000,-122.6423,549.7823,584.9042,965.5394,-31.0349,-199.3947
5360.0000,-182.0290,506.0299,587.0907,918.5019,-62.2919,-245.2743
5380.0000,-200.5613,503.9276,580.9213,893.6151,-83.9623,-276.3294
5400.0000,-189.8249,530.1144,584.0767,887.2765,-42.2796,-243.4587
5420.0000,-185.6282,542.9402,587.9090,898.7639,-66.0590,-260.0080
5440.0000,-157.8827,572.0930,589.0776,956.2415,-5.2476,-198.6391
5460.0000,-166.5056,555.8179,590.8608,933.9146,-22.0066,-202.8051
5480.0000,-222.0677,513.0933,592.1194,876.0207,-68.3788,-251.6949
5500.0000,-257.4738,488.8485,583.8390,842.1028,-88.9789,-280.7938
5520.0000,-212.0253,510.0882,589.1234,868.7852,-61.3450,-237.0540
5540.0000,-182.4654,534.9839,587.8408,914.3068,-29.9358,-185.5721
5560.0000,-118.1033,591.9641,590.1586,968.8306,27.4074,-118.2415
5580.0000,-153.3875,563.9286,584.7860,952.4481,6.8823,-147.3257
5600.0000,-201.1892,526.0970,590.1942,875.5720,-7.3531,-167.3953
5620.0000,-230.2627,513.0213,584.7480,882.6111,-45.9771,-197.9670
5640.0000,-257.4296,490.9510,590.2312,836.2816,-93.4621,-247.6026
5660.0000,-183.0324,557.0729,581.6871,891.6530,-31.8915,-153.8526
5680.0000,-156.4131,585.9334,587.3040,951.2225,3.2424,-99.9567
5700.0000,-181.9600,565.1311,589.6538,892.7208,7.8882,-122.5777
5720.0000,-232.6357,529.9479,588.3506,871.2490,-46.5090,-176.1946
5740.0000,-265.7322,491.9171,588.6057,815.9666,-98.8210,-237.2595
5760.0000,-258.7657,501.0426,590.3518,874.1015,-59.4845,-206.3447
5780.0000,-189.7054,563.0375,593.6017,935.9540,29.9558,-93.0891
5800.0000,-218.0132,529.0554,582.3865,901.9102,-26.5773,-148.4667
5820.0000,-283.5572,471.9310,590.5380,844.0955,-57.8838,-198.8012
5840.0000,-250.1389,496.9440,588.4744,859.7068,-64.5500,-173.8089
5860.0000,-266.3685,479.0334,588.4822,851.2786,-80.7722,-182.6324
5880.0000,-238.3683,527.0213,587.5060,885.6954,-40.7484,-163.1090
5900.0000,-208.0298,534.0780,591.4672,913.3584,-23.7489,-118.4286
5920.0000,-225.4503,532.0920,585.5255,873.7249,-55.7672,-155.2277
5940.0000,-240.9477,513.8593,583.4264,862.4020,-44.6026,-163.2240
5960.0000,-236.7074,507.9942,590.5443,855.5670,-88.7560,-175.5556
5980.0000,-203.7605,535.8449,594.4229,876.4152,-41.6172,-130.0542
6000.0000,-197.8076,555.0751,579.6002,832.4119,-77.8855,-166.5639
6020.0000,-232.5239,515.8689,591.3713,813.5740,-111.5017,-187.7383
6040.0000,-218.0148,525.0367,593.6237,859.3403,-69.7630,-132.9033
6060.0000,-224.2934,522.9362,586.3640,831.4528,-105.5715,-164.6439
6080.0000,-239.3524,501.2102,590.6211,844.4310,-109.7516,-161.8892
6100.0000,-232.1374,520.8463,589.3151,831.5005,-136.6388,-184.5722
6120.0000,-213.5643,522.1232,585.6533,867.2706,-78.0056,-140.2082
6140.0000,-205.9745,527.7017,587.3387,869.7527,-79.5984,-136.3526
6160.0000,-233.7516,500.1228,588.6901,832.2188,-115.0649,-167.2268
6180.0000,-230.8532,521.6979,589.2891,822.6569,-146.5442,-181.2135
6200.0000,-218.7517,533.2004,595.6974,840.2048,-121.9099,-152.4870
