t,1,2,3,4,5,6
91320.0000,844.2339,734.2355,-1103.3197,594.1954,528.9014,-246.7086
91340.0000,838.3256,770.9658,-1142.7039,597.6434,527.9898,-250.3955
91360.0000,836.9827,726.6260,-1112.3733,600.7997,534.4773,-247.6034
91380.0000,819.3550,748.7803,-1150.7858,591.2215,522.2173,-260.7321
91400.0000,810.7526,736.5978,-1153.8762,616.3378,529.6680,-262.8121
91420.0000,792.8773,757.4319,-1132.9850,583.0163,516.0568,-262.6059
91440.0000,783.9244,774.4993,-1149.9348,600.8430,516.3336,-258.9453
91460.0000,805.8028,774.0627,-1127.2750,587.4738,542.3992,-246.9770
91480.0000,815.9805,805.6833,-1157.2457,601.2975,558.2834,-236.9146
91500.0000,810.7402,742.5381,-1110.0621,605.3532,565.5349,-241.1366
91520.0000,783.9595,754.2855,-1154.0739,597.9364,549.2639,-260.7675
91540.0000,793.1760,739.6318,-1127.0021,609.5373,569.4258,-249.5832
91560.0000,746.5602,785.1508,-1128.7385,564.3116,521.8021,-249.7354
91580.0000,728.1376,732.1221,-1112.0994,594.0524,529.7142,-250.7433
91600.0000,716.2914,777.8737,-1145.8921,597.9459,532.9139,-261.5036
91620.0000,700.4341,732.8145,-1130.3024,611.2342,524.0025,-259.1652
91640.0000,724.5706,747.9636,-1129.4661,598.2692,555.3341,-249.6724
91660.0000,713.7228,754.6979,-1139.8597,572.0948,547.0857,-257.5671
91680.0000,688.4847,728.2303,-1132.2139,610.4908,540.1851,-255.8330
91700.0000,682.8169,757.2103,-1136.4374,586.4101,534.5404,-248.5045
91720.0000,672.3242,793.5575,-1152.3540,579.4653,542.8487,-257.2596
91740.0000,684.4502,778.2180,-1160.1869,607.8461,560.5584,-253.1915
91760.0000,672.7448,731.4777,-1096.7758,587.5295,559.9019,-243.4955
91780.0000,641.6533,775.0946,-1134.7517,584.0855,544.9159,-253.0269
91800.0000,643.5115,777.1978,-1131.6284,573.4983,546.1802,-251.3414
91820.0000,656.6990,808.9935,-1138.7585,589.7151,571.1277,-242.4909
91840.0000,642.9366,768.6998,-1126.7437,592.3928,563.6938,-248.7782
91860.0000,625.8092,774.7285,-1134.9314,589.0064,558.1115,-251.7706
91880.0000,606.8700,752.9061,-1121.9668,585.0079,555.4698,-251.6860
91900.0000,600.9517,777.1918,-1138.7379,603.1453,563.8922,-252.9905
91920.0000,610.2311,813.7739,-1137.4088,588.7302,569.5189,-249.0977
91940.0000,571.8652,792.4547,-1124.8475,600.1567,543.7018,-250.1474
91960.0000,574.7101,749.4656,-1100.0062,603.9410,553.5862,-249.8932
91980.0000,542.6872,759.2751,-1126.5505,595.1099,524.0131,-268.0040
92000.0000,547.2377,741.9052,-1134.8251,602.4866,537.9958,-271.2397
92020.0000,534.9489,736.3774,-1137.1538,607.0794,532.2255,-280.7846
92040.0000,560.5779,774.5558,-1130.5620,590.5522,549.3926,-262.5675
92060.0000,544.9161,775.5871,-1128.8802,617.3076,535.9387,-265.8197
92080.0000,546.6683,779.6142,-1135.7958,624.4121,553.1051,-267.9994
92100.0000,549.0652,750.1277,-1098.7476,597.0900,543.5140,-256.7234
92120.0000,531.6749,757.7896,-1147.5234,613.6731,533.9454,-274.9349
92140.0000,539.1332,775.7694,-1156.0889,595.0631,550.5547,-276.3671
92160.0000,524.0810,767.4136,-1143.0640,610.4235,531.9872,-277.9485
92180.0000,515.1773,782.8577,-1148.8284,627.9910,531.1555,-279.2112
92200.0000,533.0302,780.0049,-1094.8998,600.6934,541.5926,-258.9951
92220.0000,540.8306,734.5822,-1101.8938,634.3961,562.0384,-264.1467
92240.0000,529.9913,739.3118,-1104.7228,627.0212,548.4810,-263.4451
92260.0000,522.3191,743.0154,-1077.5092,596.4875,539.4794,-266.2331
92280.0000,481.7366,769.4095,-1126.3053,612.5065,506.4417,-274.6744
92300.0000,521.5630,801.4758,-1118.8892,602.9174,542.5914,-259.9240
92320.0000,502.7459,767.1990,-1091.2124,609.7378,527.1807,-259.7322
92340.0000,488.3277,784.2643,-1096.5936,594.1863,522.0826,-260.9173
92360.0000,481.0494,820.9440,-1125.9734,590.6622,513.9410,-265.9846
92380.0000,469.7523,818.5575,-1139.5869,599.8142,516.3250,-270.1970
92400.0000,485.3123,776.4045,-1133.1132,624.0978,533.7171,-277.1263
92420.0000,492.6005,775.5415,-1081.5460,593.6035,540.0153,-255.8149
92440.0000,479.5832,787.3209,-1101.4475,624.9492,543.4918,-264.1901
92460.0000,457.0480,762.5743,-1091.5695,610.8122,521.4503,-263.1963
92480.0000,467.2091,779.6837,-1097.7604,606.3062,546.6416,-265.4144
92500.0000,444.8083,768.9703,-1109.9714,616.5787,537.4051,-270.6705
92520.0000,437.2115,746.2395,-1096.4728,591.6264,538.3146,-265.6541
92540.0000,410.8704,796.7494,-1134.1249,585.0665,525.1847,-274.4914
92560.0000,396.5448,793.0300,-1115.5181,585.4302,524.7286,-275.0264
92580.0000,405.9312,799.4587,-1125.8580,591.5313,545.2200,-272.4147
92600.0000,406.3048,780.1322,-1093.5835,603.3333,563.9266,-258.7358
92620.0000,396.3737,798.0411,-1093.3510,582.6343,560.6624,-257.5559
92640.0000,369.4871,795.4625,-1099.3949,582.4149,560.0930,-262.1341
92660.0000,325.3744,796.2191,-1121.9043,577.3783,531.4306,-272.2165
92680.0000,319.9857,801.6313,-1122.9950,576.0649,539.8456,-270.4875
92700.0000,327.2346,787.7604,-1088.7634,579.7093,565.8975,-254.5082
92720.0000,322.7881,820.2948,-1105.1656,568.9215,574.5311,-255.2688
92740.0000,328.8371,796.6710,-1080.2140,573.8718,585.5518,-250.7404
92760.0000,331.9065,794.6672,-1071.0496,562.7440,595.9494,-244.8486
92780.0000,306.5350,791.0533,-1091.0254,581.9850,584.5210,-252.8994
92800.0000,310.2349,807.3471,-1096.0895,565.1082,584.7570,-253.8603
92820.0000,278.9530,805.2095,-1097.9922,572.3520,563.4294,-251.6356
92840.0000,292.5865,848.2783,-1110.5134,559.2691,580.9838,-247.8805
92860.0000,317.7697,776.7984,-1080.5801,583.1550,602.2025,-240.6122
92880.0000,283.0757,758.3196,-1102.5623,580.6933,581.5009,-260.9724
92900.0000,298.7512,762.3496,-1099.7505,580.3983,599.0760,-259.1220
92920.0000,253.9968,806.6263,-1126.6549,572.6624,557.7538,-271.7664
92940.0000,278.5944,798.9225,-1102.3040,585.3850,576.5909,-255.8990
92960.0000,295.6576,786.4662,-1080.3422,593.1644,592.3151,-242.3459
92980.0000,290.3519,794.0675,-1076.6196,566.1223,589.3163,-253.7688
93000.0000,275.9921,794.4993,-1112.7988,582.8149,572.5321,-257.5844
93020.0000,245.0396,793.0005,-1093.3285,566.2430,550.4119,-266.3469
93040.0000,240.4328,805.4867,-1112.0004,574.4019,543.5964,-266.1088
93060.0000,232.0637,818.8203,-1113.8016,582.6836,543.2141,-264.6579
93080.0000,253.7263,816.6176,-1107.8345,592.7849,578.0655,-249.9171
93100.0000,247.9096,844.3642,-1131.5726,567.8804,585.7312,-264.0023
93120.0000,203.7073,814.9074,-1115.4409,584.6515,557.6400,-268.4457
93140.0000,187.6583,841.8488,-1132.7107,548.2314,548.1520,-267.2027
93160.0000,161.4391,824.2195,-1139.2067,592.9196,545.6638,-274.0593
93180.0000,169.1298,865.4126,-1142.4471,573.7635,557.9620,-259.5438
93200.0000,150.2872,838.4225,-1152.3020,570.9324,569.0230,-265.0642
93220.0000,140.7705,859.1912,-1177.4980,572.7478,575.2967,-265.7302
93240.0000,135.9139,834.3414,-1146.7054,571.7599,592.5123,-260.0543
93260.0000,100.0271,838.1625,-1154.1727,566.6086,571.4104,-264.8504
93280.0000,86.1099,865.6090,-1164.3058,568.8616,577.0853,-266.1113
93300.0000,97.1127,866.2939,-1160.6832,572.2662,598.9681,-257.1814
93320.0000,69.4421,857.1565,-1159.4374,568.0356,590.5247,-267.4727
93340.0000,66.2760,842.6790,-1146.5183,571.8770,601.5505,-262.1168
93360.0000,36.0297,836.6417,-1135.9421,530.6730,576.7601,-262.0501
93380.0000,-5.8366,828.4207,-1183.0669,615.5818,588.6859,-281.6911
93400.0000,5.2455,873.0739,-1155.0735,574.4724,607.8400,-258.7222
93420.0000,-21.4483,871.8223,-1162.6582,564.8168,593.3601,-254.4500
93440.0000,13.9278,914.0531,-1161.4766,577.6766,644.3958,-230.1287
93460.0000,-6.7040,875.0994,-1143.6534,571.6714,636.2759,-239.8888
93480.0000,-50.1789,839.6169,-1134.0734,554.6255,605.5483,-249.5995
93500.0000,-47.2041,864.5850,-1144.5239,566.5161,624.7632,-247.3027
93520.0000,-76.9560,849.1091,-1103.0607,553.9983,599.2614,-242.8857
93540.0000,-81.4937,829.4321,-1118.6201,598.0083,615.4840,-242.1260
93560.0000,-66.5710,823.2064,-1112.7001,595.0654,637.9311,-235.5250
93580.0000,-70.3713,816.6989,-1118.5594,575.0853,643.8178,-239.0908
93600.0000,-94.6114,796.2879,-1113.0634,582.9736,630.6459,-238.7023
93620.0000,-109.3052,802.5253,-1116.8282,572.7687,621.7454,-236.6208
93640.0000,-102.3865,831.1071,-1116.2057,585.5339,639.8925,-227.4278
93660.0000,-93.5308,826.3069,-1121.4990,604.1741,651.3786,-219.2348
93680.0000,-109.9402,788.2280,-1100.3093,561.9470,638.3236,-224.8367
93700.0000,-133.7574,815.9816,-1109.6133,563.1044,628.0540,-229.7514
93720.0000,-145.6920,786.6013,-1123.2881,581.1870,628.8683,-240.8600
93740.0000,-180.0963,805.7407,-1131.3304,557.6460,601.2822,-241.7648
93760.0000,-141.7294,850.9603,-1137.2281,596.5746,647.7271,-217.4258
93780.0000,-161.4473,854.1729,-1151.4674,581.8349,633.7382,-218.4012
93800.0000,-195.7337,813.8690,-1133.2211,549.1788,608.2075,-234.7816
93820.0000,-198.0527,763.6736,-1129.9130,600.8670,626.9811,-234.4110
93840.0000,-242.2914,799.3204,-1125.2329,547.1660,579.7279,-237.4496
93860.0000,-238.2454,789.9744,-1117.4214,588.0845,612.5876,-227.3390
93880.0000,-244.8995,783.8264,-1124.2319,615.0459,624.8517,-215.7867
93900.0000,-267.1005,722.4485,-1097.8153,600.4551,619.6610,-223.0436
93920.0000,-282.7945,729.7646,-1129.4653,604.6303,626.5052,-226.0638
93940.0000,-306.9249,777.7308,-1099.7850,565.0938,607.4344,-216.0636
93960.0000,-343.7797,756.7382,-1147.8082,602.0472,596.0990,-237.4590
93980.0000,-349.6195,777.7397,-1136.6022,596.8904,608.0687,-223.3557
94000.0000,-334.2280,794.4425,-1163.2917,634.9860,639.4032,-211.0822
94020.0000,-365.0516,748.0107,-1152.3356,611.0496,621.3437,-228.9922
94040.0000,-398.3300,717.6013,-1168.2894,613.5571,601.6940,-239.4654
94060.0000,-412.2221,747.6154,-1171.9315,622.1674,597.9332,-238.6038
94080.0000,-437.6325,784.5388,-1179.9801,610.3568,580.2170,-237.4384
94100.0000,-442.3431,746.3436,-1149.6230,604.7628,578.7039,-228.4868
94120.0000,-445.7043,729.2339,-1165.7789,639.6125,589.8722,-225.4225
94140.0000,-458.0709,728.0166,-1176.5420,638.7223,594.3652,-227.4021
94160.0000,-486.9106,713.5120,-1177.6030,614.9806,574.7502,-240.7306
94180.0000,-509.1902,714.8322,-1194.0898,606.1765,556.6674,-252.4780
94200.0000,-494.6243,760.2821,-1178.6981,604.6416,581.4769,-230.1835
94220.0000,-484.1294,744.0895,-1187.3535,617.8992,597.2591,-225.4443
94240.0000,-532.1873,706.2950,-1188.1071,633.6763,576.3433,-238.2277
94260.0000,-537.8256,742.2869,-1208.9221,628.6650,592.4176,-227.4412
94280.0000,-587.8765,692.3047,-1223.2480,601.2114,563.3849,-245.7953
94300.0000,-606.7714,715.4257,-1220.0990,597.7704,551.7090,-239.9747
94320.0000,-575.6786,736.7802,-1222.5977,610.3478,593.8138,-229.4030
94340.0000,-597.8562,707.8865,-1215.8765,610.5441,585.8681,-225.9101
94360.0000,-594.7315,705.6361,-1198.7483,601.7943,595.8333,-222.0835
94380.0000,-628.0804,688.2376,-1222.8895,609.6024,583.7836,-228.3858
94400.0000,-637.4426,670.3008,-1206.3988,599.8995,584.7031,-232.7833
94420.0000,-632.1041,695.9312,-1206.4209,602.5785,593.7627,-222.4402
94440.0000,-621.4951,683.0178,-1183.9475,619.2924,611.2523,-201.8911
94460.0000,-638.6172,700.7719,-1226.1843,602.0941,604.5478,-219.3964
94480.0000,-655.0082,701.8903,-1231.1405,592.0099,597.2399,-229.8033
94500.0000,-658.0378,697.1334,-1245.5765,595.4743,611.7076,-227.3257
94520.0000,-669.6449,731.3766,-1288.7435,586.6198,600.8000,-230.3151
94540.0000,-662.5059,725.8329,-1274.9979,597.0271,623.9354,-229.2239
94560.0000,-645.3782,742.3405,-1285.6884,595.4495,641.9735,-215.7358
94580.0000,-645.4203,747.4828,-1272.9774,592.5723,644.8568,-214.0789
94600.0000,-666.1317,715.5771,-1270.3146,591.3997,632.3810,-223.5596
94620.0000,-671.2205,715.0246,-1289.7638,591.9150,630.6738,-222.9399
94640.0000,-661.7146,761.2957,-1312.1724,583.1978,639.2318,-227.1879
94660.0000,-674.4457,723.7617,-1293.8765,579.8299,625.1469,-228.8038
94680.0000,-645.4463,710.9321,-1285.4043,621.7297,668.0251,-229.1988
94700.0000,-637.3633,738.7199,-1263.5624,589.5782,655.9711,-214.7481
94720.0000,-631.2273,755.0220,-1274.0924,584.3439,659.1755,-211.1462
94740.0000,-650.8640,695.4337,-1241.7556,584.2366,635.9464,-225.0972
94760.0000,-648.0846,734.2215,-1273.3483,577.8810,627.2173,-222.8780
94780.0000,-634.2405,732.4327,-1262.9313,574.4542,631.6483,-225.3858
94800.0000,-643.9494,720.5900,-1241.6891,553.6680,615.7582,-224.1894
94820.0000,-611.4098,710.7559,-1271.3925,590.2078,651.7944,-224.7398
94840.0000,-630.6271,720.0878,-1243.8859,576.1839,621.3111,-229.4600
94860.0000,-621.8487,761.6118,-1289.1764,574.2006,621.3730,-228.9323
94880.0000,-603.7610,727.5054,-1240.1984,583.9096,631.0514,-215.5004
94900.0000,-591.9591,741.2605,-1242.4785,569.4692,634.2867,-221.9907
94920.0000,-558.3322,712.5039,-1243.1927,580.4749,663.3503,-220.8903
94940.0000,-581.4218,757.0046,-1267.1119,574.7929,635.7224,-236.2521
94960.0000,-585.4561,755.1285,-1259.9490,569.6683,631.2992,-230.1733
94980.0000,-582.5537,756.8539,-1265.8655,573.3246,625.0295,-236.5189
95000.0000,-585.3965,726.5980,-1244.6091,584.9730,618.0106,-236.8648
95020.0000,-568.6415,755.3105,-1266.1277,578.0441,624.4300,-234.7887
95040.0000,-548.4742,759.2634,-1253.2115,574.0600,640.5534,-232.3557
95060.0000,-548.8221,741.5742,-1232.7142,568.9781,640.5718,-236.2595
95080.0000,-549.7997,790.5450,-1272.6417,570.3766,638.3192,-236.4854
95100.0000,-558.3356,758.6802,-1246.4557,564.4053,631.6529,-240.2977
95120.0000,-561.1100,771.8033,-1259.3324,547.5251,624.0843,-252.5208
95140.0000,-566.1105,777.2916,-1246.0033,563.2150,621.4997,-241.5654
95160.0000,-570.5691,790.1694,-1264.7012,562.6946,616.1136,-245.3092
95180.0000,-553.8701,782.7928,-1257.3323,569.5295,641.1671,-240.6006
95200.0000,-561.4694,782.5649,-1242.7690,560.3675,627.4122,-242.7461
95220.0000,-559.3032,786.0051,-1247.2819,555.7546,634.8088,-239.8649
95240.0000,-545.5369,808.7020,-1275.0582,566.8647,644.5738,-244.7579
95260.0000,-547.3008,793.8235,-1224.6351,540.9558,629.9772,-233.9385
95280.0000,-540.5344,750.3612,-1207.3591,558.6176,642.6901,-237.5288
95300.0000,-542.4467,806.3542,-1272.5089,559.9433,640.8730,-249.5396
95320.0000,-539.8896,799.1636,-1253.0900,550.7039,637.6240,-246.4131
95340.0000,-521.6038,821.1130,-1245.5916,560.7045,650.1041,-236.5234
95360.0000,-510.3143,791.6077,-1223.4698,563.8606,658.0460,-231.8795
95380.0000,-499.3972,775.0865,-1207.6694,543.0229,653.3195,-237.4675
95400.0000,-507.6965,781.7228,-1225.9261,536.3723,636.2882,-245.5147
95420.0000,-477.4998,776.5778,-1209.8069,548.2674,657.3248,-239.6935
95440.0000,-470.6710,764.0651,-1194.6985,554.9549,654.6558,-237.0208
95460.0000,-448.0606,786.5002,-1200.7145,548.0568,668.8098,-233.7206
95480.0000,-430.7527,797.0603,-1216.3462,566.5150,679.2802,-229.6235
95500.0000,-412.7082,771.2421,-1200.4814,556.1659,684.3742,-232.1887
95520.0000,-419.7304,775.4598,-1198.1621,538.9004,667.1709,-239.1162
95540.0000,-423.8158,796.1923,-1229.2377,569.2861,663.5485,-237.5000
95560.0000,-389.6544,794.1873,-1179.2614,554.5955,675.3051,-227.0100
95580.0000,-377.7717,800.4752,-1193.7638,559.3934,674.8307,-233.5359
95600.0000,-384.7765,765.9714,-1170.9382,547.2341,660.1620,-237.5468
95620.0000,-392.4377,758.6655,-1179.0856,556.9830,644.5979,-244.7141
95640.0000,-393.1115,780.3140,-1193.7916,558.7048,633.7197,-247.6974
95660.0000,-378.1962,771.6421,-1161.8535,569.0018,635.0410,-239.8336
95680.0000,-330.1920,789.9308,-1161.7272,589.5323,668.2890,-230.0617
95700.0000,-319.8422,776.5442,-1127.8569,546.3778,649.3097,-226.6661
95720.0000,-330.7407,777.7356,-1148.3188,555.2007,632.1760,-238.4439
95740.0000,-354.9262,784.5015,-1152.8259,535.2133,600.8674,-247.0145
95760.0000,-373.2971,773.0278,-1159.2313,536.2904,568.4142,-266.9387
95780.0000,-348.8077,813.0446,-1171.0028,544.2255,583.2561,-260.6991
95800.0000,-307.6358,797.5685,-1160.1572,573.2798,611.2797,-247.1375
95820.0000,-297.5428,797.5485,-1159.1144,564.3460,611.2157,-245.9910
95840.0000,-288.1683,801.7132,-1151.6021,549.9395,610.9922,-245.7180
95860.0000,-308.8148,767.1543,-1152.3726,563.4119,581.8480,-259.6260
95880.0000,-295.4675,817.6060,-1172.1071,547.1062,585.3655,-257.6957
95900.0000,-251.8308,787.6406,-1121.5692,580.8460,617.8710,-243.9751
95920.0000,-236.6609,781.6066,-1117.9872,571.7926,622.6044,-237.1311
95940.0000,-235.7673,741.0622,-1103.2257,584.1552,626.8306,-246.5926
95960.0000,-250.5993,768.4110,-1126.7294,590.4323,610.9145,-252.5978
95980.0000,-233.7944,776.5847,-1107.2445,570.3220,609.6865,-245.5458
96000.0000,-243.3033,769.3890,-1115.6001,579.9296,593.3997,-251.9102
96020.0000,-222.6314,769.6747,-1106.2771,595.5335,610.6027,-251.5127
96040.0000,-233.7636,783.8609,-1101.8619,575.7736,590.3644,-260.3964
96060.0000,-209.6125,753.6274,-1086.3839,603.2843,609.3687,-245.1772
96080.0000,-216.2846,793.1077,-1116.2156,580.1831,591.9525,-245.4969
96100.0000,-215.4786,757.4162,-1096.5989,581.9291,585.0891,-252.9373
96120.0000,-196.5455,778.5488,-1096.6416,576.0546,600.9385,-251.7927
96140.0000,-145.9118,801.1484,-1088.7450,558.3304,622.7030,-236.9411
96160.0000,-158.2297,781.0160,-1106.2721,572.8220,610.9051,-255.0131
96180.0000,-154.5395,805.7168,-1125.4302,567.5500,612.0625,-254.4848
96200.0000,-142.5612,787.5879,-1094.8561,560.1807,611.2621,-246.1677
96220.0000,-128.7380,788.2292,-1104.6420,583.2666,622.0833,-239.4033
96240.0000,-103.6977,807.2551,-1093.5603,571.3288,643.9041,-243.9688
96260.0000,-119.2727,798.3734,-1060.9662,546.4133,615.7568,-242.8924
96280.0000,-123.2488,789.5074,-1075.6649,559.9329,613.0630,-252.0695
96300.0000,-130.3779,792.3789,-1087.3851,557.8745,605.6420,-255.6226
96320.0000,-132.3586,794.5637,-1053.9702,541.9735,604.6614,-247.6256
96340.0000,-102.5352,800.4774,-1061.4612,552.2670,642.6552,-241.8316
96360.0000,-81.8841,787.0673,-1059.5211,564.7192,662.0182,-230.9719
96380.0000,-139.6135,806.7073,-1085.4591,545.7518,621.9010,-251.5044
96400.0000,-130.5007,773.0829,-1081.9508,555.3144,643.6008,-244.7361
96420.0000,-137.2341,782.5672,-1088.8032,557.9006,644.1927,-249.9822
96440.0000,-141.3335,813.5151,-1076.7422,540.5836,644.3270,-240.1930
96460.0000,-122.5794,779.7416,-1060.1844,550.3340,667.1301,-235.1779
96480.0000,-124.2495,773.5776,-1074.8730,552.6968,671.1051,-243.6441
96500.0000,-182.5495,778.1970,-1103.0154,546.3905,631.0323,-262.6304
96520.0000,-193.3500,790.3672,-1125.3057,573.6949,631.1949,-263.3510
96540.0000,-179.6970,776.9998,-1080.2344,578.0933,644.1158,-246.9862
96560.0000,-136.6359,745.5211,-1048.5912,574.4683,682.4374,-229.7099
96580.0000,-150.7666,795.8655,-1091.9445,569.6243,673.4578,-236.5392
96600.0000,-159.5096,735.8099,-1020.9219,574.8636,670.0370,-230.9936
96620.0000,-192.3443,752.8562,-1050.2632,556.9006,643.1262,-241.6058
96640.0000,-175.0451,757.9608,-1060.8921,577.8527,668.7633,-240.1054
96660.0000,-189.2477,778.5945,-1078.3973,575.7342,648.6342,-243.3759
96680.0000,-180.9300,785.0280,-1077.3987,581.1368,657.0156,-244.2253
96700.0000,-129.0858,779.0867,-1035.5715,584.0181,703.1512,-224.2227
96720.0000,-137.6639,772.9799,-1040.9507,582.2037,689.3033,-225.8418
96740.0000,-174.7765,781.0717,-1074.6039,575.9001,656.5568,-244.2514
96760.0000,-171.3267,785.4623,-1055.2300,568.5945,653.0170,-238.2268
96780.0000,-182.8558,830.4693,-1094.0382,558.9326,645.2583,-240.9999
96800.0000,-182.3613,810.7687,-1084.8937,549.5106,640.5997,-236.0944
96820.0000,-151.5724,781.9402,-1074.9414,582.0717,673.1784,-237.8717
96840.0000,-155.0171,790.5483,-1068.8683,568.2859,666.2737,-237.0970
96860.0000,-163.6851,786.3130,-1101.9362,577.1998,658.6043,-252.2652
96880.0000,-179.6739,839.1502,-1122.4922,565.8702,636.8265,-254.3191
96900.0000,-173.1435,812.1057,-1094.5879,551.6105,642.9467,-260.7208
96920.0000,-167.2324,790.4246,-1074.9805,577.4007,642.6910,-247.2041
96940.0000,-138.8912,762.9955,-1045.7285,581.8827,662.6442,-237.7162
96960.0000,-142.2455,816.9588,-1087.7053,565.8785,657.1786,-244.3277
96980.0000,-127.4581,827.6252,-1088.1656,592.9061,663.9690,-236.9807
97000.0000,-138.6793,826.8320,-1111.8420,569.0494,643.9398,-254.0227
97020.0000,-108.1649,816.1749,-1060.6836,565.7067,664.9975,-235.8006
97040.0000,-110.1250,850.0839,-1103.7006,575.2907,660.1829,-241.5670
97060.0000,-106.1500,813.3493,-1085.3898,569.2771,656.7440,-249.0863
97080.0000,-132.6639,830.5906,-1122.8988,575.3916,633.3226,-269.7619
97100.0000,-103.1388,812.2675,-1110.3409,589.7899,646.4913,-258.5399
97120.0000,-93.3570,825.8557,-1116.6909,573.2842,640.6306,-256.6310
97140.0000,-80.9840,833.3389,-1118.2986,569.1921,644.3901,-258.1669
97160.0000,-67.3120,841.2917,-1108.5347,556.8764,644.8464,-252.1852
97180.0000,-47.0389,863.4575,-1095.0780,555.2988,655.1953,-243.9945
97200.0000,-37.8989,841.6593,-1086.6855,562.1987,659.0952,-250.4085
97220.0000,-52.1073,844.4928,-1095.4417,549.3519,634.6769,-250.2605
97240.0000,-53.9242,867.0422,-1123.3324,570.4941,623.3021,-259.9818
97260.0000,-37.3376,835.4294,-1095.6854,574.6049,631.5702,-254.3247
97280.0000,-43.1138,790.9582,-1075.3820,572.3915,621.4763,-258.7633
97300.0000,-34.3138,830.9904,-1097.5016,559.2523,618.2574,-261.5412
97320.0000,-0.2466,814.2005,-1050.9418,575.0267,640.3970,-243.4337
97340.0000,-35.4352,841.4026,-1098.0800,551.3835,600.6481,-262.4105
97360.0000,32.5976,807.4697,-1078.2550,610.7202,661.8132,-245.8251
97380.0000,17.0482,837.8461,-1081.7374,590.5498,631.9402,-241.5452
97400.0000,-2.7400,827.9750,-1091.8585,556.4211,605.4896,-259.7026
97420.0000,-3.5216,821.9265,-1088.0856,588.0532,602.8569,-258.4542
97440.0000,-0.2751,832.3562,-1068.5468,552.2476,594.2886,-256.1601
97460.0000,28.3130,778.5828,-1029.8500,565.9175,613.9769,-250.5977
97480.0000,42.4045,818.5402,-1065.3109,574.1861,620.3569,-249.0199
97500.0000,39.9893,821.1588,-1078.5284,562.7345,611.0336,-250.2070
97520.0000,21.8281,821.0958,-1054.1364,542.6780,589.3890,-254.6026
97540.0000,13.8310,833.4760,-1071.8721,542.1745,578.0131,-253.7192
97560.0000,21.1953,815.1387,-1080.1116,577.9620,585.2408,-256.5081
97580.0000,17.7916,866.0020,-1114.5415,569.5830,580.8566,-260.4550
97600.0000,46.4167,823.1173,-1066.6238,573.0253,601.3998,-249.3793
97620.0000,58.5911,788.5360,-1060.9729,587.3169,619.6620,-250.4488
97640.0000,36.0082,811.3579,-1057.2351,564.4736,583.9084,-251.2302
97660.0000,15.2578,829.5765,-1075.4745,572.8546,568.2021,-261.3074
97680.0000,30.6741,826.4443,-1058.5177,565.9077,583.6129,-249.8093
97700.0000,15.8064,835.7045,-1062.0088,572.5670,573.8988,-254.8271
97720.0000,22.8287,814.4089,-1050.2600,590.9100,584.4946,-244.9114
97740.0000,9.9617,799.0145,-1039.0626,569.3622,563.4399,-254.3477
97760.0000,-25.5615,793.9682,-1057.5948,589.4947,545.9866,-268.2760
97780.0000,-1.5067,845.9078,-1070.3248,563.0055,554.8953,-251.9000
97800.0000,-18.6770,833.0905,-1065.2280,567.5415,539.9462,-261.5960
97820.0000,21.5517,861.0784,-1064.2921,568.8779,580.7803,-245.1700
97840.0000,34.5000,837.9783,-1047.2850,576.7813,592.8908,-230.5983
97860.0000,12.2082,774.4784,-1032.1206,596.0459,579.7905,-250.9728
97880.0000,20.3456,772.4379,-1044.3661,600.0524,589.6485,-255.2662
97900.0000,-8.6540,799.7379,-1046.3578,557.9072,551.7977,-258.7269
97920.0000,-11.3337,810.7097,-1047.3252,555.7303,544.6570,-261.5751
97940.0000,15.2618,832.6158,-1045.3689,561.7792,568.6393,-245.5226
97960.0000,26.9794,807.5841,-1054.7109,582.3868,580.4700,-250.3978
97980.0000,32.2312,785.6405,-1063.0089,598.7197,586.3683,-254.9647
98000.0000,24.2175,809.8785,-1032.6215,544.9611,565.5657,-253.8901
98020.0000,11.7507,805.1349,-1051.6660,558.3267,553.2330,-260.6158
98040.0000,36.6128,823.1695,-1067.6681,573.6313,577.4899,-260.4673
98060.0000,41.5425,850.5908,-1066.0520,557.1871,570.0943,-251.9895
98080.0000,58.8710,834.1526,-1078.3013,569.4919,583.3442,-244.2139
98100.0000,77.8886,788.7032,-1019.2658,573.7187,598.4908,-237.8061
98120.0000,76.7658,817.4495,-1044.6807,567.0748,592.8192,-240.5713
98140.0000,68.8411,781.3022,-1052.7338,582.0577,580.5915,-255.4118
98160.0000,57.0994,811.0440,-1056.9517,551.3381,560.7816,-262.9725
98180.0000,88.9636,823.4302,-1051.6102,546.9938,584.3529,-253.1240
98200.0000,104.9948,805.3591,-1063.0804,589.0327,595.7448,-253.3578
98220.0000,109.0587,798.7281,-1053.8219,578.6033,598.4024,-250.7363
98240.0000,97.9975,784.5215,-1028.6511,549.7910,575.5422,-249.0494
98260.0000,104.9674,813.3873,-1066.9911,573.4904,577.3442,-255.9714
98280.0000,116.6577,820.5453,-1039.2697,568.1879,583.5554,-241.8983
98300.0000,124.5928,774.6295,-1030.7639,573.7488,588.6297,-247.1962
98320.0000,139.3092,773.0016,-1029.1714,573.1807,600.2660,-241.2796
98340.0000,128.6402,781.3118,-1051.1466,593.0036,584.6500,-248.3257
98360.0000,129.7993,803.7553,-1054.6509,560.3464,572.9305,-250.0440
